frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
2263,1548.0,[2136.428624220945 1225.3350241523033 2885.513030101109 1942.5185207986012],[2407.41748046875 1729.4322509765625 2599.700927734375 1818.8756103515625],0.6929669380187988,BP63LYH,0.16926464368549457
2264,1548.0,[2133.545495251172 1226.7784085835524 2884.9879795198067 1946.1040441208147],[2409.15625 1732.188720703125 2607.38916015625 1822.66552734375],0.7160487771034241,BP63LYH,0.406380359682166
2265,1548.0,[2134.449174221695 1228.4244589932268 2884.8888407059385 1949.3197214604365],[2414.682861328125 1736.6414794921875 2609.589111328125 1829.8179931640625],0.7054142951965332,BP63LYH,0.1769591015817841
2267,1548.0,[2137.440597701475 1229.4630788526488 2890.2381649181443 1954.352625201478],[2413.413818359375 1743.003662109375 2616.724609375 1840.203369140625],0.689120352268219,BP63LYH,0.11241618384796997
2270,1548.0,[2142.182247135358 1233.032426350644 2907.129585080447 1961.960985870246],[2416.204345703125 1749.9609375 2619.526123046875 1843.34619140625],0.6762489080429077,BP63LYH,0.1285506251759042
2271,1548.0,[2141.789725789855 1235.77959601739 2907.415780750618 1964.399911311745],[2414.2421875 1750.0693359375 2621.044189453125 1844.77587890625],0.6757639646530151,BP63LYH,0.29205154427985747
2272,1548.0,[2139.4223483269825 1239.7591273226358 2903.062586765105 1968.7628744897452],[2410.865478515625 1752.462890625 2622.613037109375 1847.73486328125],0.6475542783737183,BP63LYH,0.19415858310410627
2273,1548.0,[2138.700365042965 1243.0185316441368 2899.153715915015 1971.7907199177978],[2416.09228515625 1762.2725830078125 2620.907470703125 1855.81640625],0.6434579491615295,BP63LYH,0.7730771232757259
2274,1548.0,[2139.908774120984 1245.4039612377496 2900.1732366606075 1975.4683105374465],[2413.16845703125 1759.2139892578125 2624.458984375 1858.885986328125],0.6757969260215759,BP63LYH,0.5035556911298166
2275,1548.0,[2140.396582659082 1245.9194464578904 2900.960489932164 1977.0195713644207],[2413.247314453125 1759.212158203125 2624.466064453125 1858.853759765625],0.6760701537132263,BP63LYH,0.6214688210214463
2278,1548.0,[2146.1480592904854 1254.6317113306961 2903.0986502688274 1988.4379689809127],[2419.217529296875 1775.056396484375 2625.59716796875 1864.66455078125],0.6744571924209595,BP63LYH,0.3034149083461716
2280,1548.0,[2151.9858544009235 1260.2415627291477 2909.5567602985698 1993.953229273059],[2413.931640625 1774.903564453125 2624.617919921875 1868.82421875],0.6987259984016418,BP63LYH,0.37863886060562735
2281,1548.0,[2152.884840497724 1261.0639867128039 2909.975245382129 1994.523825649189],[2413.905029296875 1774.921142578125 2624.593017578125 1868.7938232421875],0.6982724070549011,BP63LYH,0.37863886060562735
2282,1548.0,[2155.4239096708466 1265.6342444971954 2915.9674210221624 1998.3861989200898],[2419.288330078125 1781.1668701171875 2626.69775390625 1879.4637451171875],0.6914341449737549,BP63LYH,0.8050252035942856
2283,1548.0,[2152.166226592153 1270.505589334718 2910.1864976838215 2003.89083114507],[2423.102294921875 1782.996826171875 2626.72216796875 1880.551025390625],0.6896480917930603,BP63LYH,0.5030848683380299
2284,1548.0,[2155.9137655966 1273.9054206167377 2920.389958766887 2007.5229307413063],[2426.02587890625 1791.774169921875 2630.05810546875 1887.922119140625],0.6682817935943604,BP63LYH,0.2430646961664121
2285,1548.0,[2156.400573641774 1276.9166087372942 2926.241163811086 2010.320539605133],[2428.826171875 1798.279541015625 2632.774169921875 1891.16455078125],0.6455166935920715,BP63LYH,0.37770789605163896
2286,1548.0,[2157.4455945347772 1279.4151497330517 2930.130021588332 2014.4123980261065],[2429.420166015625 1799.607177734375 2638.416748046875 1893.1224365234375],0.6609048843383789,BP63LYH,0.33943155638247646
2287,1548.0,[2157.1657271347685 1280.141218521819 2932.0677621951536 2016.3389260982315],[2429.436279296875 1799.7100830078125 2638.3427734375 1893.106689453125],0.6609963178634644,BP63LYH,0.33943155638247646
2288,1548.0,[2157.33341450689 1282.3785579304633 2934.131546492342 2021.2278214821629],[2432.45068359375 1800.390380859375 2639.82275390625 1894.3934326171875],0.6685196757316589,BP63LYH,0.5617028311619923
2289,1548.0,[2158.7243300102095 1283.7945358596064 2936.2445257409413 2025.5914775320973],[2433.205078125 1801.93359375 2638.45458984375 1897.890380859375],0.6290909051895142,BP63LYH,0.6826637305714082
2290,1548.0,[2156.068858399678 1292.4143990742473 2938.458964496045 2040.567128635821],[2436.896728515625 1809.101806640625 2641.69140625 1903.519775390625],0.6900746822357178,BP63LYH,0.2235789335523877
2291,1548.0,[2154.525679224391 1295.6431007143788 2937.9420750173376 2048.4444974311364],[2437.66552734375 1806.106201171875 2645.620849609375 1906.2275390625],0.6928874850273132,BP63LYH,0.1540713327680678
2292,1548.0,[2154.805000857239 1297.4233695539883 2939.7020033180515 2054.0118458809447],[2436.91552734375 1814.8154296875 2646.686279296875 1910.11376953125],0.6866185069084167,BP63LYH,0.7353447738013174
2293,1548.0,[2154.5052494097204 1297.3752086343986 2940.405384172656 2056.926262654626],[2436.93017578125 1814.7891845703125 2646.77490234375 1910.06884765625],0.686051607131958,BP63LYH,0.7353447738013174
2294,1548.0,[2154.2347391443973 1298.7672055621078 2940.1692948014734 2059.4935194797745],[2442.826416015625 1821.434326171875 2640.067626953125 1914.8214111328125],0.6761347651481628,BP53LYH,0.21906110676810364
2296,1548.0,[2156.9564722613113 1300.9438802036825 2940.3105077086866 2063.427353439064],[2436.708251953125 1824.875244140625 2647.42529296875 1915.818603515625],0.6677996516227722,BP63LYH,0.1730356639721465
2297,1548.0,[2158.135201411294 1302.3949786672488 2942.919678246832 2062.9559818857965],[2445.0390625 1830.2611083984375 2644.73388671875 1926.1732177734375],0.6874092817306519,BP53LYH,0.18387810797601634
2298,1548.0,[2156.9620091391207 1304.951835216318 2941.6753954945434 2063.6324035807766],[2439.976806640625 1830.8427734375 2648.631591796875 1928.399169921875],0.6834906339645386,BP63LYH,0.1711588001545111
2299,1548.0,[2156.536141542117 1306.0826810591798 2941.126830075858 2063.5164102826343],[2439.958984375 1830.891845703125 2648.623779296875 1928.3057861328125],0.6833053231239319,BP63LYH,0.17878493176101826
2300,1548.0,[2156.9019358500645 1307.542611902397 2945.825381905971 2064.6537741281645],[2439.22265625 1835.3087158203125 2652.8447265625 1935.46923828125],0.6468397974967957,BP63LYH,0.7687860192954901
2301,1548.0,[2157.233966211621 1309.1740402632734 2950.3670545665527 2065.893420957943],[2447.781005859375 1843.260498046875 2652.463623046875 1938.9803466796875],0.6539821624755859,BP63LYH,0.2765454339227716
2302,1548.0,[2156.6948931115126 1311.5469382607664 2953.9867280270496 2068.3855725445173],[2446.53759765625 1841.794189453125 2656.996826171875 1940.716552734375],0.6885271668434143,BP63LYH,0.5644469624566617
2306,1548.0,[2153.4236816000184 1322.2062676259075 2953.6068046881755 2080.7140222260814],[2448.945068359375 1851.69140625 2664.361328125 1951.707275390625],0.7043439745903015,BP63LYH,0.16540213172833704
2307,1548.0,[2153.53422756026 1322.2964251065155 2951.1868608761665 2081.455679211684],[2449.73974609375 1858.194580078125 2670.015625 1957.2315673828125],0.7212257385253906,BP63LYH,0.16016086734077115
2308,1548.0,[2149.257213327883 1323.799535371035 2950.2036628980127 2085.8445232136983],[2454.884765625 1862.93310546875 2663.935791015625 1963.484375],0.6966988444328308,BP53LYH,0.07451742067650785
2310,1548.0,[2145.4184224045566 1326.1865274915003 2949.0260593697903 2094.1512196819226],[2450.887939453125 1868.726806640625 2664.6015625 1966.7314453125],0.7057161927223206,BP63LYH,0.3298820567328845
2311,1548.0,[2145.4982765761897 1325.9385714433854 2950.452990901532 2097.0330516240588],[2450.922607421875 1868.8231201171875 2664.7333984375 1966.7274169921875],0.7061865925788879,BP53LYH,0.21727182754535412
2312,1548.0,[2151.649196234058 1329.159953029894 2957.3045975218274 2106.352389966858],[2452.169189453125 1873.0819091796875 2669.351318359375 1973.7349853515625],0.7064843773841858,BP63LYH,0.30105118495466193
2313,1548.0,[2155.958639808952 1330.43942303699 2963.1228832604534 2114.468860576914],[2457.57861328125 1878.4010009765625 2672.578125 1979.4781494140625],0.7061160206794739,BP63LYH,0.36636529757382646
2314,1548.0,[2155.454866043709 1331.8601161907802 2960.9127150803965 2120.6142261674186],[2458.189453125 1882.412109375 2676.45263671875 1978.2227783203125],0.6799070835113525,BP53LYH,0.2427528729593379
2315,1548.0,[2155.5408621192414 1334.896573626212 2958.668748898775 2126.8174399179393],[2459.108642578125 1886.640380859375 2677.212890625 1986.459228515625],0.6853869557380676,BP53LYH,0.16744128035815087
2316,1548.0,[2157.2265504894053 1334.4679465420886 2958.2308406177913 2129.9155174943867],[2465.59228515625 1894.717529296875 2676.78466796875 1988.65869140625],0.6796126961708069,BP61LYH,0.10983545698456476
2317,1548.0,[2158.098625900812 1333.487147491623 2957.483344983589 2131.6877516360173],[2465.6083984375 1894.7044677734375 2676.691650390625 1988.6650390625],0.6793463230133057,BP61LYH,0.10983545698456476
2318,1548.0,[2158.2647165220783 1336.4025587464705 2956.7604563489435 2133.6932298595075],[2462.299072265625 1896.2548828125 2680.5029296875 1992.5885009765625],0.6692171096801758,BP63LYH,0.318312789237384
2319,1548.0,[2155.7609006753482 1336.6413209585787 2953.7902709180216 2135.1844448530182],[2460.498046875 1900.4183349609375 2675.642578125 1996.6878662109375],0.6740299463272095,BP63LYH,0.804137361420007
2320,1548.0,[2151.9901065611543 1339.5316843924002 2951.9674949966716 2138.8017869895352],[2467.599853515625 1908.4764404296875 2680.9931640625 2000.4942626953125],0.6981837749481201,BP63LYH,0.18605418389514555
2321,1548.0,[2152.9688967560055 1337.4782670372465 2952.227641397309 2138.6949439834493],[2464.18603515625 1906.754150390625 2679.961669921875 2005.1466064453125],0.7025919556617737,BP63LYH,0.5513631311819915
2322,1548.0,[2155.4125599240997 1342.3565812789168 2954.6610881049346 2142.4098747190264],[2467.08056640625 1910.6224365234375 2688.94873046875 2009.5660400390625],0.6956876516342163,BP63LYH,0.19840768603998699
2323,1548.0,[2156.500532310409 1344.3522249423556 2955.6664933622674 2143.454960445353],[2467.172119140625 1910.6326904296875 2688.94287109375 2009.548095703125],0.6959525942802429,BP63LYH,0.19840768603998699
2324,1548.0,[2155.8534950873086 1345.3765698563748 2955.747867589547 2142.3478132314053],[2469.7578125 1916.504638671875 2686.73291015625 2010.4981689453125],0.7024131417274475,BP63LYH,0.24130407000078483
2326,1548.0,[2159.18305909815 1356.193538775802 2956.8027483651003 2145.471424951602],[2465.799560546875 1919.5594482421875 2689.73095703125 2020.2857666015625],0.70269775390625,BP63LYH,0.21523899658591353
2328,1548.0,[2162.7827306085405 1360.946640427259 2960.5594061943316 2143.319402317797],[2472.070556640625 1927.3359375 2692.687744140625 2029.6607666015625],0.6991065144538879,PP63LTH,0.14440406051057808
2329,1548.0,[2163.764705485433 1362.8769446753945 2963.3459743328726 2142.1183715293987],[2472.31982421875 1927.3765869140625 2692.80029296875 2029.5179443359375],0.6991586685180664,PP63LTH,0.1560931078746285
2330,1548.0,[2169.2032015030863 1363.9460670641317 2977.413047396768 2140.7845629512512],[2476.04296875 1934.8238525390625 2698.028076171875 2036.137939453125],0.6929563879966736,BP63LTH,0.6485467316888915
2331,1548.0,[2166.4829478422703 1365.800294840741 2977.0695238344656 2139.5667800745173],[2479.625732421875 1938.3179931640625 2701.371826171875 2037.56884765625],0.7009502649307251,BP63LYH,0.585835107649754
2332,1548.0,[2168.3288533913164 1369.9914265046036 2981.4952511331394 2141.079616500637],[2481.573486328125 1941.9976806640625 2703.302734375 2040.1063232421875],0.7088069915771484,BP63LYH,0.2818088370760771
2333,1548.0,[2170.3156576557258 1374.3537955644986 2988.6476497736494 2142.00949757487],[2482.02392578125 1946.9241943359375 2706.574951171875 2046.0867919921875],0.7128944993019104,PP63LYH,0.0866180273880891
2334,1548.0,[2167.3719918217416 1375.541297768803 2989.379162871674 2140.8030234165526],[2483.54150390625 1950.42333984375 2705.674072265625 2051.4140625],0.7164140343666077,BP63LYH,0.26820663700532676
2335,1548.0,[2165.0767319752163 1376.7884343459093 2988.9346750926265 2139.964442497293],[2483.5107421875 1950.4278564453125 2705.681884765625 2051.408203125],0.7165330052375793,BP63LYH,0.26820663700532676
2336,1548.0,[2163.289417158542 1381.8561265831845 2991.1447128681566 2140.6407964687164],[2488.327392578125 1953.7655029296875 2707.17724609375 2051.593994140625],0.701903760433197,BP63LYH,0.9406083108990784
2337,1548.0,[2162.930249654368 1384.9137652776135 2997.995828211585 2140.3888718682274],[2488.666259765625 1956.7283935546875 2706.835693359375 2058.726806640625],0.7087824940681458,BP63LYH,0.297853211679278
2338,1548.0,[2161.877093315825 1386.9334268426019 3003.035905662804 2135.999375816706],[2491.554443359375 1963.064208984375 2707.32568359375 2059.865478515625],0.70188307762146,BP63LYH,0.8451523861781
2339,1548.0,[2159.9664201266987 1388.99397386964 3003.6193288943005 2135.2216031187168],[2488.62109375 1966.8040771484375 2712.0771484375 2063.472412109375],0.7202039361000061,BP53LYH,0.06295604013034922
2343,1548.0,[2171.761596511778 1398.6810547592295 3012.7640455072165 2140.502487356751],[2485.984130859375 1975.0660400390625 2719.54345703125 2080.95849609375],0.6906664371490479,PP63LYH,0.21986593721513228
2344,1548.0,[2174.187021706746 1401.1115888261627 3018.858139619759 2141.559070636713],[2495.472412109375 1981.4893798828125 2720.214111328125 2087.59228515625],0.6989120244979858,BP63LYH,0.09940482696389882
2345,1548.0,[2172.7358432084425 1404.930192599271 3018.691860586721 2142.69988089733],[2494.23583984375 1986.1978759765625 2724.77880859375 2091.27099609375],0.6957024931907654,BP63LYH,0.22277051481660198
2346,1548.0,[2175.1485068543548 1406.394532476887 3025.818566365167 2141.7266358095667],[2493.22705078125 1993.001953125 2727.211669921875 2097.220458984375],0.6794330477714539,BP63LYH,0.437577078330708
2347,1548.0,[2175.5692947438547 1407.3245637589253 3030.36258093568 2141.032890127075],[2493.25341796875 1993.1070556640625 2727.191162109375 2097.148681640625],0.6788215637207031,BP63LYH,0.437577078330708
2348,1548.0,[2182.829396411515 1411.4807689134802 3039.6831555542517 2141.9348228511235],[2496.53173828125 1996.0335693359375 2728.0048828125 2101.927001953125],0.7118949294090271,BP63LYH,0.8333515201875819
2350,1548.0,[2183.8433825821967 1416.8441432461138 3044.8033551375056 2142.203088476141],[2500.696044921875 2003.47119140625 2725.983154296875 2109.478271484375],0.7170619368553162,BP63LYH,0.7225895796523052
2352,1548.0,[2183.58310881616 1420.856316483559 3052.942133408375 2141.6489847726507],[2500.462158203125 2010.0164794921875 2729.025390625 2112.816162109375],0.7228144407272339,BP63LYH,0.29043697145267067
2353,1548.0,[2181.430920743079 1422.519635063356 3053.6510425567394 2141.69751268369],[2500.6875 2010.2889404296875 2728.81689453125 2113.041015625],0.721710205078125,BP63LYH,0.25475376803731853
2354,1548.0,[2181.2858028476603 1426.8677090940746 3054.134727471159 2142.9080016059947],[2502.260009765625 2017.4150390625 2733.366943359375 2124.965576171875],0.7209309339523315,BP53LYH,0.35267301243948124
2355,1548.0,[2185.7785069786883 1429.5747162407222 3058.1372163463243 2142.462586397159],[2505.307861328125 2020.2476806640625 2730.548095703125 2125.353759765625],0.7217798829078674,BP63LYH,0.7441862261972185
2356,1548.0,[2188.3584375146565 1434.9476609384064 3062.6964135935405 2143.4084217063805],[2501.469482421875 2022.005126953125 2737.045166015625 2132.0595703125],0.7066262364387512,BP63LYH,0.4924244821646692
2357,1548.0,[2188.9712499921006 1439.9547939026245 3061.2642136920695 2144.753181984528],[2506.794677734375 2030.0552978515625 2737.2255859375 2135.845947265625],0.7163226008415222,BP63LYH,0.3830238287415855
2358,1548.0,[2185.0456330287543 1444.1900448790234 3055.2025366088665 2145.3164473459633],[2509.60205078125 2035.1041259765625 2740.747802734375 2138.059814453125],0.6978579163551331,BP63LYH,0.2698054248179863
2359,1548.0,[2184.697484278146 1446.1291853581163 3053.1349359390474 2144.660091589705],[2509.639892578125 2034.8939208984375 2740.726318359375 2138.0751953125],0.6982291340827942,BP53LYH,0.16772107018365362
2418,1950.0,[2091.2850067821355 1227.8750915048743 2679.4869529453317 1690.6539131034149],[2314.403564453125 1529.21484375 2477.699951171875 1614.837890625],0.5294696688652039,WG65ZFX,0.22118109736221406
2419,1950.0,[2091.340019553442 1228.4364477967124 2679.385149570316 1690.1535430122922],[2314.771240234375 1529.436767578125 2477.818603515625 1614.973388671875],0.5329877734184265,WG65ZFX,0.22118109736221406
2428,1950.0,[2096.714384599053 1242.5279608858532 2684.4608706498575 1714.3872946521283],[2318.09033203125 1540.6575927734375 2477.6337890625 1632.080322265625],0.5472789406776428,NC65ZFY,0.10965216572792105
2432,1950.0,[2093.7135340284713 1247.0464888179279 2683.0600923133916 1727.5667951599014],[2311.62744140625 1543.3516845703125 2490.724609375 1645.96142578125],0.6243129968643188,KG65ZFY,0.32883814920450555
2433,1950.0,[2096.279741994378 1247.6158036173351 2685.363750693695 1729.8139283415326],[2314.20947265625 1536.9927978515625 2494.85986328125 1647.9481201171875],0.5601105093955994,OG65ZFX,0.10336144038497568
2434,1950.0,[2094.893436376066 1250.8873269523044 2685.3857675060403 1734.0367846184251],[2314.873291015625 1550.2420654296875 2498.303466796875 1653.379150390625],0.6374157071113586,KC65ZFX,0.04481736352669181
2440,1950.0,[2086.3616937991433 1262.0335685283105 2691.833084834267 1743.8749990396839],[2327.234619140625 1575.43359375 2494.3564453125 1665.3944091796875],0.6286942958831787,UG65ZFY,0.10902338177997757
2450,1950.0,[2086.596845087398 1279.076616279661 2699.0530817266445 1763.8320628627796],[2342.032470703125 1592.8472900390625 2494.453125 1677.9583740234375],0.48995834589004517,NC55ZFK,0.11557703687975315
2451,1950.0,[2086.780917799615 1279.637409493299 2701.40095167434 1766.363772804431],[2340.0244140625 1592.0185546875 2504.65673828125 1685.9765625],0.6349120140075684,NG65ZFY,0.07574188096402161
2461,1950.0,[2088.7881954112704 1293.9783499129487 2710.4705168091564 1791.0681539069217],[2327.78076171875 1618.0328369140625 2502.976806640625 1714.656494140625],0.5486955642700195,OC65ZFX,0.06330584028029974
2464,1950.0,[2095.217413806118 1300.3383133956152 2719.046165985489 1801.2718274499491],[2333.30078125 1625.180419921875 2493.296142578125 1708.726318359375],0.6143057346343994,IN66SZF,0.13511812412497357
2465,1950.0,[2097.379325095447 1303.0225332015775 2720.6612513829677 1805.3370401604857],[2335.8779296875 1632.5428466796875 2501.4736328125 1718.2640380859375],0.6576576828956604,NG65ZFY,0.057146224840585555
2468,1950.0,[2096.1339543611175 1308.1299168939554 2717.8422451774913 1811.502025369717],[2323.312744140625 1636.7838134765625 2516.1748046875 1721.6026611328125],0.663550078868866,NG65ZFX,0.17204302603968016
2471,1950.0,[2098.5639466996167 1318.3066005847913 2721.040128684816 1824.4578615573519],[2339.470458984375 1642.24072265625 2523.97265625 1737.0205078125],0.6729651093482971,KC65ZFY,0.06081016583694739
2472,1950.0,[2100.021762974597 1322.8786681143674 2723.206316579986 1829.0276658736489],[2340.812255859375 1637.3089599609375 2527.5087890625 1738.16015625],0.6843951344490051,NG65ZFX,0.04911207035351131
2473,1950.0,[2100.4493244999503 1324.5402730752658 2724.221337089789 1830.7234144055528],[2340.87841796875 1637.47119140625 2527.4306640625 1738.163818359375],0.684145987033844,NG65ZFX,0.047748245922466084
2474,1950.0,[2099.3735808126876 1326.6722797842676 2723.4495150443336 1833.6898352899548],[2341.212158203125 1644.8741455078125 2527.4208984375 1743.2977294921875],0.6634483933448792,NG65ZFX,0.054543654861166954
2484,1950.0,[2098.470759446145 1343.644760754272 2735.0777846896253 1863.5308868817494],[2343.941162109375 1681.3707275390625 2528.718017578125 1770.8858642578125],0.6553195714950562,NC55ZFX,0.13665448284823645
2485,1950.0,[2098.6673261060964 1344.4565117130767 2735.41433793797 1864.2815770333616],[2343.8466796875 1681.373046875 2528.66748046875 1770.9984130859375],0.6563521027565002,NG55ZFX,0.08761833407837172
2486,1950.0,[2100.2231045959015 1347.8017055425082 2737.41920950438 1868.0323611118913],[2342.06005859375 1684.6241455078125 2530.694580078125 1770.900146484375],0.6901188492774963,NG65ZFX,0.0894423549743012
2487,1950.0,[2101.482098782398 1350.1992950712786 2740.7959269029966 1871.5165205244837],[2347.74267578125 1686.4442138671875 2527.650390625 1770.1981201171875],0.670673668384552,NC65ZEY,0.07340597305760621
2488,1950.0,[2098.8533545092173 1352.2311757009847 2742.3505023045323 1873.7846195988404],[2337.798583984375 1689.97265625 2526.561279296875 1775.1119384765625],0.6709815263748169,NC65ZFX,0.13667631571707042
2489,1950.0,[2097.104089062395 1353.9757467312102 2743.643059769521 1878.2103723324844],[2349.400634765625 1695.3006591796875 2528.891845703125 1784.0804443359375],0.6575950980186462,NC65ZFY,0.05027204369764541
2490,1950.0,[2098.477841427378 1355.4223599150887 2747.886795522044 1882.0919480067714],[2351.56640625 1689.0556640625 2535.541259765625 1784.871826171875],0.6968401670455933,VC65ZFX,0.05615921565658042
2492,1950.0,[2100.36787165552 1358.060653995829 2753.617202864361 1888.9891813727481],[2348.080078125 1693.458740234375 2537.337890625 1788.0341796875],0.668007493019104,NC65ZFX,0.28850369388699487
2493,1950.0,[2102.759880989076 1361.5303190878521 2757.6309505047357 1893.3328902893368],[2350.55859375 1695.131103515625 2532.81005859375 1794.9580078125],0.6447417140007019,UG65ZFX,0.18624623842970348
2495,1950.0,[2104.9762269303037 1363.8723372959134 2757.2382648738467 1896.1659645530553],[2350.125244140625 1705.598876953125 2533.85986328125 1795.79443359375],0.6470878720283508,NG55ZFX,0.0918139388028046
2499,1950.0,[2097.442048280613 1372.4100456595497 2756.75972484166 1903.3613776158504],[2357.05322265625 1717.3619384765625 2543.2392578125 1808.3492431640625],0.6737766265869141,NG65ZFX,0.17183366096779612
2501,1950.0,[2098.1971328504337 1377.7094174316185 2761.3020125644684 1909.3016772546248],[2360.044189453125 1724.759033203125 2545.929443359375 1812.10546875],0.6680149435997009,NC65ZFX,0.07524644386144803
2502,1950.0,[2100.233094910499 1381.121426883573 2764.0285343998094 1913.1035387998418],[2356.90966796875 1727.26611328125 2544.781005859375 1818.718505859375],0.6802024841308594,NC65ZFX,0.09906745036985488
2503,1950.0,[2100.9487351717635 1382.3118752147366 2765.15895691888 1914.6105840658356],[2356.95361328125 1727.3349609375 2544.767578125 1818.722900390625],0.6800233721733093,NC65ZFX,0.09906745036985488
2514,1950.0,[2104.3648912268623 1409.22574542354 2780.9760945768307 1947.736226416935],[2358.162109375 1764.00732421875 2551.689208984375 1850.5184326171875],0.6556893587112427,NC65ZFX,0.18973734387269392
2515,1950.0,[2104.159768994959 1410.10178450022 2781.67938237975 1949.7042010626121],[2358.52001953125 1764.1014404296875 2551.705078125 1850.53271484375],0.6558821201324463,NC65ZFX,0.15662548892194217
2518,1950.0,[2107.1854045019 1417.2897470715288 2788.5000956591603 1961.3755208030407],[2365.207275390625 1770.3709716796875 2550.47705078125 1865.2510986328125],0.6855798363685608,NG65ZFX,0.2363643636021183
2526,1950.0,[2111.5237773694316 1434.8761551469092 2796.91624576321 1986.6770668587546],[2375.737060546875 1791.3599853515625 2578.498779296875 1887.4713134765625],0.662276566028595,NG65ZFX,0.19720758299994587
2527,1950.0,[2111.291151722068 1435.8225630901477 2796.98656074709 1986.8047849035681],[2375.4912109375 1791.3187255859375 2578.59326171875 1887.5062255859375],0.6618602871894836,NC65ZFX,0.17274778816107003
2529,1950.0,[2112.6922145092467 1442.0863856833496 2799.079781829596 1994.6362958204097],[2382.870849609375 1795.1337890625 2573.63037109375 1891.85595703125],0.6636919379234314,NG65ZFX,0.3451836717177839
2531,1950.0,[2115.875470747383 1446.4973372420736 2803.895128937526 1999.866173102922],[2382.46337890625 1810.781982421875 2576.8232421875 1901.4375],0.6782171726226807,OG65ZFX,0.0830163444284092
2532,1950.0,[2120.4445879536543 1449.8798355243346 2811.165528513302 2003.951276311752],[2385.562255859375 1810.0733642578125 2575.40673828125 1902.1182861328125],0.6763166785240173,NG65ZFX,0.1904401331261508
2533,1950.0,[2122.019799593232 1451.0694883146653 2814.481860451696 2005.6201975491576],[2385.41748046875 1810.0330810546875 2575.443359375 1902.1343994140625],0.6763105392456055,NG65ZFX,0.1904401331261508
2534,1950.0,[2117.650850841528 1452.0128493024306 2810.6924803800957 2006.7452946166443],[2384.00927734375 1811.0152587890625 2578.3017578125 1905.56689453125],0.6796931624412537,NG65ZFX,0.08576148439382317
2535,1950.0,[2114.546421236673 1458.1538230110946 2808.928046585504 2013.5680559130574],[2387.0341796875 1818.8543701171875 2580.080810546875 1916.527587890625],0.7002146244049072,NG65ZFX,0.1562114816859368
2536,1950.0,[2114.977380108974 1462.2469289174546 2811.550245054471 2018.5833419746805],[2387.60595703125 1820.2177734375 2577.636474609375 1911.2021484375],0.6812757253646851,NG65ZFX,0.16005820628341352
2537,1950.0,[2115.712451899537 1465.1845782017006 2812.93483912168 2022.3178347389637],[2384.932861328125 1826.6444091796875 2575.603515625 1915.9801025390625],0.6789427399635315,NC65ZFX,0.06254950675626537
2538,1950.0,[2115.706894819496 1467.857811886561 2812.831246736963 2026.2273730321906],[2378.11328125 1827.054931640625 2578.441650390625 1924.329345703125],0.692846417427063,NG65ZFX,0.11308732655912065
2539,1950.0,[2115.152134643571 1469.148081929535 2813.0350459873252 2028.809347355106],[2378.009765625 1827.045166015625 2578.475830078125 1924.2664794921875],0.6921600103378296,NG65ZFX,0.11308732655912065
2540,1950.0,[2117.426364281184 1470.2158468307944 2814.7052336876422 2030.6085505343835],[2387.278564453125 1828.7750244140625 2578.830322265625 1926.4083251953125],0.6973618865013123,NG65ZFX,0.13065726125916777
2542,1950.0,[2126.660939970064 1475.247286745144 2817.8524074297134 2037.3230205773245],[2385.21630859375 1837.859619140625 2588.37841796875 1933.844970703125],0.6814684271812439,NG65ZFX,0.2668942029747763
2544,1950.0,[2121.43121740022 1482.422372222128 2816.377938207599 2047.633119140248],[2391.73095703125 1845.695068359375 2586.43359375 1939.626708984375],0.6641063690185547,NC65ZFX,0.05634037398770514
2545,1950.0,[2120.8952551782004 1483.278468443041 2817.2086804780683 2049.697526310643],[2391.76318359375 1845.6944580078125 2586.391357421875 1939.6063232421875],0.6636611819267273,NC65ZFX,0.05634037398770514
2549,1950.0,[2124.058535053827 1492.858223129225 2831.1571421755884 2064.1413927481453],[2400.142578125 1865.05517578125 2595.76904296875 1955.4364013671875],0.6927516460418701,NG65ZFX,0.11341661431555489
2552,1950.0,[2129.6905111434653 1497.0450537576353 2834.057092034893 2069.937835006827],[2399.089111328125 1871.6553955078125 2593.144287109375 1961.5792236328125],0.7043914794921875,NG65ZFX,0.08068218282255096
2553,1950.0,[2122.1951654243885 1502.0741632245522 2831.2649419693444 2074.7310157153006],[2398.768798828125 1875.507568359375 2592.055908203125 1965.15966796875],0.6969262361526489,NG65ZFX,0.15250319259113218
2556,1950.0,[2120.3152344522887 1512.9566848599566 2839.053100407623 2085.036327514103],[2400.940673828125 1882.951171875 2601.770751953125 1977.7100830078125],0.7066929936408997,NC65ZFX,0.13298794524257904
2557,1950.0,[2120.786592883262 1514.0845731916704 2841.028986425818 2086.4516318551787],[2400.947265625 1882.915283203125 2601.790283203125 1977.753662109375],0.7072364687919617,NC65ZFX,0.13298794524257904
2558,1950.0,[2123.502140735374 1516.4804820439574 2842.966970423559 2089.507580153272],[2399.2939453125 1885.5157470703125 2601.71337890625 1983.6097412109375],0.6810485124588013,NG65ZFX,0.1890880321967271
2559,1950.0,[2127.357857380328 1517.3317540161513 2844.7206348656337 2091.7717676091547],[2410.4501953125 1889.7525634765625 2602.046630859375 1982.3251953125],0.6940840482711792,KC65ZFX,0.15293882837850215
